"ChEMBL ID";"Name";"Synonyms";"Type";"Max Phase";"Molecular Weight";"Targets";"Bioactivities";"AlogP";"Polar Surface Area";"HBA";"HBD";"#RO5 Violations";"#Rotatable Bonds";"Passes Ro3";"QED Weighted";"CX Acidic pKa";"CX Basic pKa";"CX LogP";"CX LogD";"Aromatic Rings";"Structure Type";"Inorganic Flag";"Heavy Atoms";"HBA (Lipinski)";"HBD (Lipinski)";"#RO5 Violations (Lipinski)";"Molecular Weight (Monoisotopic)";"Molecular Species";"Molecular Formula";"Smiles"
"CHEMBL2001945";"";"";"Small molecule";"0";"85.11";"57";"57";"-0.19";"39.64";"0";"0";"0";"1";"Y";"0.19";"8.95";"None";"-1.99";"-1.99";"0";"MOL";"-1";"6";"3";"0";"0";"85.0640";"NEUTRAL";"C3H7N3";"CN(C)C=[N+]=[N-]"
"CHEMBL3091859";"";"";"Small molecule";"0";"74.08";"4";"6";"-1.00";"55.12";"2";"2";"0";"0";"Y";"0.22";"13.18";"3.28";"-1.33";"-1.33";"0";"MOL";"-1";"5";"3";"3";"0";"74.0480";"NEUTRAL";"C2H6N2O";"CC(=O)NN"
"CHEMBL294955";"";"2-Methyl-Butylamine";"Small molecule";"0";"87.17";"1";"1";"0.99";"26.02";"1";"1";"0";"2";"Y";"0.53";"None";"10.23";"1.06";"-1.56";"0";"MOL";"-1";"6";"1";"2";"0";"87.1048";"BASE";"C5H13N";"CCC(C)CN"
"CHEMBL478640";"";"Alpha-Angelica Lactone";"Small molecule";"0";"98.10";"1";"1";"0.84";"26.30";"2";"0";"0";"0";"Y";"0.42";"None";"None";"0.23";"0.23";"0";"MOL";"-1";"7";"2";"0";"0";"98.0368";"NEUTRAL";"C5H6O2";"CC1=CCC(=O)O1"
"CHEMBL177264";"";"Aziridine-2-Carbonitrile";"Small molecule";"0";"68.08";"2";"3";"-0.52";"45.73";"2";"1";"0";"0";"Y";"0.39";"None";"2.61";"-0.62";"-0.62";"0";"MOL";"-1";"5";"2";"1";"0";"68.0374";"NEUTRAL";"C3H4N2";"N#CC1CN1"
"CHEMBL350052";"";"";"Small molecule";"0";"98.11";"1";"1";"0.54";"32.67";"2";"0";"0";"1";"Y";"0.35";"None";"3.03";"0.39";"0.39";"0";"MOL";"-1";"7";"3";"0";"0";"98.0480";"NEUTRAL";"C4H6N2O";"O=NN1CC=CC1"
"CHEMBL1964283";"";"";"Small molecule";"0";"86.09";"55";"55";"-0.22";"25.06";"2";"0";"0";"1";"Y";"0.41";"None";"None";"-0.15";"-0.15";"0";"MOL";"-1";"6";"2";"0";"0";"86.0368";"NEUTRAL";"C4H6O2";"C1OC1C1CO1"
"CHEMBL1162281";"2,2-DIFLUOROETHANAMINIUM";"2,2-Difluoroethanaminium";"Small molecule";"0";"81.06";"1";"2";"0.21";"26.02";"1";"1";"0";"1";"Y";"0.48";"None";"7.54";"-0.16";"-0.54";"0";"MOL";"-1";"5";"1";"2";"0";"81.0390";"NEUTRAL";"C2H5F2N";"NCC(F)F"
"CHEMBL3184439";"";"";"Small molecule";"0";"84.12";"6";"6";"1.31";"9.23";"1";"0";"0";"0";"Y";"0.43";"None";"None";"0.99";"0.99";"0";"MOL";"-1";"6";"1";"0";"0";"84.0575";"NEUTRAL";"C5H8O";"C1=COCCC1"
"CHEMBL462547";"URETHANE";"ETHYL CARBAMATE|URETHAN|URETHANE";"Small molecule";"4";"89.09";"116";"706";"0.10";"52.32";"2";"1";"0";"1";"Y";"0.50";"None";"None";"-0.05";"-0.05";"0";"MOL";"0";"6";"3";"2";"0";"89.0477";"NEUTRAL";"C3H7NO2";"CCOC(N)=O"
"CHEMBL2229658";"";"";"Small molecule";"0";"95.10";"4";"8";"0.83";"32.86";"1";"1";"0";"1";"Y";"0.51";"None";"None";"0.69";"0.69";"1";"MOL";"-1";"7";"2";"1";"0";"95.0371";"NEUTRAL";"C5H5NO";"O=Cc1ccc[nH]1"
"CHEMBL12034";"";"Imidazolidin-2-One";"Small molecule";"0";"86.09";"1";"3";"-0.70";"41.13";"1";"2";"0";"0";"Y";"0.40";"13.80";"None";"-1.09";"-1.09";"0";"MOL";"-1";"6";"3";"2";"0";"86.0480";"NEUTRAL";"C3H6N2O";"O=C1NCCN1"
"CHEMBL1235793";"TRISULFANE";"";"Small molecule";"0";"98.22";"";"";"1.41";"0.00";"3";"2";"0";"0";"Y";"0.34";"8.92";"None";"1.64";"1.63";"0";"MOL";"-1";"3";"0";"0";"0";"97.9319";"NEUTRAL";"H2S3";"SSS"
"CHEMBL2068408";"SILICATE";"Silicate";"Small molecule";"4";"78.10";"5";"5";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"MOL";"1";"None";"None";"None";"None";"77.9773";"None";"H2O3Si";"O=[Si](O)O"
"CHEMBL117545";"CHLOROMETHANE";"Chloromethane";"Small molecule";"0";"50.49";"1";"1";"0.85";"0.00";"0";"0";"0";"0";"Y";"0.36";"None";"None";"0.84";"0.84";"0";"MOL";"-1";"2";"0";"0";"0";"49.9923";"None";"CH3Cl";"CCl"
"CHEMBL1201096";"KRYPTON KR 81M";"81MKR|KRYPTON (81MKR) GAS|KRYPTON KR 81M|KRYPTON, KR-81M|Krypton Kr 81 m Gas Generator|MPI KRYPTON 81M GENERATOR";"Small molecule";"4";"80.92";"";"";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"MOL";"1";"None";"None";"None";"None";"83.9115";"None";"Kr";"[81Kr]"
"CHEMBL25541";"";"Pyridin-3-ylamine";"Small molecule";"0";"94.12";"8";"14";"0.66";"38.91";"2";"1";"0";"0";"Y";"0.51";"None";"5.75";"-0.07";"-0.08";"1";"MOL";"-1";"7";"2";"2";"0";"94.0531";"NEUTRAL";"C5H6N2";"Nc1cccnc1"
"CHEMBL237459";"";"SR-1C7";"Small molecule";"0";"95.10";"1";"2";"0.79";"33.12";"2";"1";"0";"0";"Y";"0.52";"10.55";"3.21";"0.45";"0.45";"1";"MOL";"-1";"7";"2";"1";"0";"95.0371";"NEUTRAL";"C5H5NO";"Oc1ccncc1"
"CHEMBL1190279";"";"";"Small molecule";"0";"79.53";"";"";"0.18";"26.02";"1";"1";"0";"1";"Y";"0.45";"None";"9.06";"0.04";"-1.61";"0";"MOL";"-1";"4";"1";"2";"0";"79.0189";"BASE";"C2H6ClN";"NCCCl"
"CHEMBL1233877";"KRYPTON";"";"Small molecule";"4";"83.80";"";"";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"MOL";"1";"None";"None";"None";"None";"83.9115";"None";"Kr";"[Kr]"
"CHEMBL3181803";"";"";"Small molecule";"0";"88.06";"";"";"0.15";"35.53";"3";"0";"0";"0";"Y";"0.40";"None";"None";"0.37";"0.37";"0";"MOL";"-1";"6";"3";"0";"0";"88.0160";"None";"C3H4O3";"O=C1OCCO1"
"CHEMBL22830";"PYRROLIDINE";"Pyrrolidine";"Small molecule";"0";"71.12";"5";"15";"0.37";"12.03";"1";"1";"0";"0";"Y";"0.43";"None";"11.40";"0.21";"-2.96";"0";"MOL";"-1";"5";"1";"1";"0";"71.0735";"BASE";"C4H9N";"C1CCNC1"
"CHEMBL89436";"";"";"Small molecule";"0";"96.09";"3";"3";"-0.55";"64.69";"4";"1";"0";"0";"N";"0.47";"None";"3.73";"-0.29";"-0.29";"1";"MOL";"-1";"7";"4";"2";"0";"96.0436";"NEUTRAL";"C3H4N4";"Nc1ncncn1"
"CHEMBL4470154";"";"";"";"0";"96.08";"1";"1";"0.63";"20.23";"1";"1";"0";"2";"Y";"0.53";"None";"None";"0.22";"0.22";"0";"MOL";"-1";"6";"1";"1";"0";"96.0387";"NEUTRAL";"C3H6F2O";"OCCC(F)F"
"CHEMBL3352944";"";"";"Small molecule";"0";"97.12";"1";"2";"0.01";"20.31";"1";"0";"0";"0";"Y";"0.42";"9.81";"None";"-0.20";"-0.20";"0";"MOL";"-1";"7";"2";"0";"0";"97.0528";"NEUTRAL";"C5H7NO";"CN1CC=CC1=O"
"CHEMBL163675";"";"";"Small molecule";"0";"90.08";"1";"1";"0.16";"41.90";"3";"0";"0";"2";"Y";"0.36";"None";"None";"0.19";"0.19";"0";"MOL";"-1";"6";"4";"0";"0";"90.0429";"NEUTRAL";"C2H6N2O2";"CON(C)N=O"
"CHEMBL1529759";"";"";"Small molecule";"0";"67.09";"6";"14";"1.09";"23.79";"1";"0";"0";"0";"Y";"0.39";"None";"None";"1.15";"1.15";"0";"MOL";"-1";"5";"1";"0";"0";"67.0422";"None";"C4H5N";"C=C(C)C#N"
"CHEMBL328290";"";"";"Small molecule";"0";"87.08";"2";"2";"-0.96";"59.24";"2";"2";"0";"1";"Y";"0.40";"2.21";"6.71";"-2.96";"-3.62";"0";"MOL";"-1";"6";"3";"2";"0";"87.0320";"ACID";"C3H5NO2";"O=C(O)[C@@H]1CN1"
"CHEMBL3275944";"";"";"Small molecule";"0";"82.11";"1";"2";"0.72";"28.68";"1";"1";"0";"0";"Y";"0.49";"None";"3.58";"0.41";"0.41";"1";"MOL";"-1";"6";"2";"1";"0";"82.0531";"NEUTRAL";"C4H6N2";"Cc1cc[nH]n1"
"CHEMBL175201";"";"";"Small molecule";"0";"88.11";"3";"7";"-1.53";"69.11";"3";"2";"0";"2";"N";"0.43";"None";"7.79";"-1.74";"-2.30";"0";"MOL";"-1";"6";"3";"4";"0";"88.0637";"NEUTRAL";"C3H8N2O";"NCC(=O)CN"
"CHEMBL268291";"DIMETHYLFORMAMIDE";"";"Small molecule";"0";"73.10";"127";"1592";"-0.30";"20.31";"1";"0";"0";"1";"Y";"0.39";"None";"None";"-0.63";"-0.63";"0";"MOL";"-1";"5";"2";"0";"0";"73.0528";"NEUTRAL";"C3H7NO";"CN(C)C=O"
"CHEMBL2287517";"";"";"Small molecule";"0";"88.11";"1";"4";"-0.23";"29.46";"2";"1";"0";"0";"Y";"0.44";"None";"None";"-0.62";"-0.62";"0";"MOL";"-1";"6";"2";"1";"0";"88.0524";"NEUTRAL";"C4H8O2";"OC1CCOC1"
"CHEMBL1086445";"CROTONALDEHYDE";"Crotonaldehyde";"Small molecule";"0";"70.09";"4";"6";"0.76";"17.07";"1";"0";"0";"1";"Y";"0.33";"None";"None";"0.76";"0.76";"0";"MOL";"-1";"5";"1";"0";"0";"70.0419";"NEUTRAL";"C4H6O";"C/C=C/C=O"
"CHEMBL144761";"";"N-Methyl-Hydroxylamine|N-Methylhydroxylamine";"Small molecule";"0";"47.06";"2";"9";"-0.41";"32.26";"2";"2";"0";"0";"Y";"0.36";"None";"4.89";"-0.52";"-0.52";"0";"MOL";"-1";"3";"2";"2";"0";"47.0371";"NEUTRAL";"CH5NO";"CNO"
"CHEMBL1161700";"CYANATE";"Cyanate Ion";"Small molecule";"0";"43.03";"11";"28";"-0.16";"44.02";"2";"1";"0";"0";"Y";"0.38";"-1.29";"None";"-0.54";"-3.54";"0";"MOL";"-1";"3";"2";"1";"0";"43.0058";"ACID";"CHNO";"N#CO"
"CHEMBL1524256";"";"";"Small molecule";"0";"87.17";"1";"1";"0.96";"3.24";"1";"0";"0";"1";"Y";"0.46";"None";"9.98";"0.96";"-1.57";"0";"MOL";"-1";"6";"1";"0";"0";"87.1048";"BASE";"C5H13N";"CC(C)N(C)C"
"CHEMBL1548726";"";"1-Hexene";"Small molecule";"0";"84.16";"4";"5";"2.36";"0.00";"0";"0";"0";"3";"Y";"0.36";"None";"None";"2.83";"2.83";"0";"MOL";"-1";"6";"0";"0";"0";"84.0939";"None";"C6H12";"C=CCCCC"
"CHEMBL166223";"FURAN-2(5H)-ONE";"Furan-2(5H)-one";"Small molecule";"0";"84.07";"7";"13";"0.10";"26.30";"2";"0";"0";"0";"Y";"0.39";"10.07";"None";"0.54";"0.54";"0";"MOL";"-1";"6";"2";"0";"0";"84.0211";"NEUTRAL";"C4H4O2";"O=C1C=CCO1"
"CHEMBL450353";"TRIMIDINE";"Trimidine";"Small molecule";"0";"99.14";"2";"2";"-1.57";"36.09";"3";"3";"0";"0";"Y";"0.34";"None";"6.97";"-0.61";"-0.75";"0";"MOL";"-1";"7";"3";"3";"0";"99.0796";"NEUTRAL";"C4H9N3";"C1NC2CNC1N2"
"CHEMBL3352958";"";"";"Small molecule";"0";"99.13";"1";"1";"0.31";"29.10";"1";"1";"0";"1";"Y";"0.47";"None";"None";"0.34";"0.34";"0";"MOL";"-1";"7";"2";"1";"0";"99.0684";"NEUTRAL";"C5H9NO";"C/C=C/C(=O)NC"
"CHEMBL2228966";"COPPER HYDROXIDE";"";"Unknown";"0";"97.56";"7";"42";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"NONE";"-1";"None";"None";"None";"None";"96.9351";"None";"H2CuO2";""
"CHEMBL56973";"GUANAZOLE";"Guanazole";"Small molecule";"0";"99.10";"75";"75";"-1.03";"93.61";"4";"3";"0";"0";"N";"0.39";"13.63";"4.84";"-0.70";"-0.71";"1";"MOL";"-1";"7";"5";"5";"0";"99.0545";"NEUTRAL";"C2H5N5";"Nc1n[nH]c(N)n1"
"CHEMBL71962";"";"";"Small molecule";"0";"96.09";"2";"4";"0.58";"54.61";"2";"0";"0";"0";"Y";"0.41";"8.79";"None";"0.05";"0.04";"0";"MOL";"-1";"7";"4";"0";"0";"96.0436";"NEUTRAL";"C3H4N4";"N#[N+]C1N=CC[N-]1"
"CHEMBL387762";"";"";"Small molecule";"0";"97.07";"21";"26";"-0.80";"46.17";"2";"1";"0";"0";"Y";"0.40";"10.04";"None";"-0.64";"-0.64";"0";"MOL";"-1";"7";"3";"1";"0";"97.0164";"NEUTRAL";"C4H3NO2";"O=C1C=CC(=O)N1"
"CHEMBL1385560";"";"";"Small molecule";"0";"96.94";"4";"4";"1.94";"0.00";"0";"0";"0";"0";"Y";"0.43";"None";"None";"1.74";"1.74";"0";"MOL";"-1";"4";"0";"0";"0";"95.9534";"None";"C2H2Cl2";"ClC=CCl"
"CHEMBL722";"PROPYNAL";"Propiolaldehyde";"Small molecule";"0";"54.05";"3";"8";"-0.18";"17.07";"1";"0";"0";"0";"Y";"0.28";"None";"None";"0.02";"0.02";"0";"MOL";"-1";"4";"1";"0";"0";"54.0106";"NEUTRAL";"C3H2O";"C#CC=O"
"CHEMBL1375444";"AZEPANE";"Azepane";"Small molecule";"0";"99.18";"6";"8";"1.15";"12.03";"1";"1";"0";"0";"Y";"0.48";"None";"10.66";"1.10";"-1.85";"0";"MOL";"-1";"7";"1";"1";"0";"99.1048";"BASE";"C6H13N";"C1CCCNCC1"
"CHEMBL98364";"";"";"Small molecule";"0";"88.09";"1";"1";"-0.10";"24.06";"2";"2";"0";"0";"Y";"0.40";"None";"None";"0.17";"0.17";"0";"MOL";"-1";"6";"2";"2";"0";"88.0437";"NEUTRAL";"C3H5FN2";"FC1NC=CN1"
"CHEMBL452927";"";"Beta-Hydroxybutrolactone";"Small molecule";"0";"86.09";"1";"1";"0.32";"26.30";"2";"0";"0";"0";"Y";"0.40";"None";"None";"0.28";"0.28";"0";"MOL";"-1";"6";"2";"0";"0";"86.0368";"NEUTRAL";"C4H6O2";"C[C@H]1CC(=O)O1"
"CHEMBL18850";"CYCLOHEXANONE";"Cyclohexanone";"Small molecule";"0";"98.14";"8";"8";"1.52";"17.07";"1";"0";"0";"0";"Y";"0.45";"None";"None";"1.49";"1.49";"0";"MOL";"-1";"7";"1";"0";"0";"98.0732";"NEUTRAL";"C6H10O";"O=C1CCCCC1"
"CHEMBL3219111";"";"";"Small molecule";"0";"97.12";"1";"1";"0.00";"43.84";"3";"1";"0";"0";"Y";"0.49";"None";"3.84";"0.17";"0.17";"1";"MOL";"-1";"7";"3";"2";"0";"97.0640";"NEUTRAL";"C4H7N3";"Cn1ccc(N)n1"
"CHEMBL1233056";"THIOGLYCIN";"Thioglycine";"Small molecule";"0";"91.14";"4";"27";"-0.60";"43.09";"2";"2";"0";"1";"Y";"0.42";"-1.25";"9.47";"-0.61";"-0.61";"0";"MOL";"-1";"5";"2";"2";"0";"91.0092";"ZWITTERION";"C2H5NOS";"NCC(=O)S"
"CHEMBL260876";"THIOUREA";"Thiourea";"Small molecule";"0";"76.12";"18";"78";"-0.81";"52.04";"1";"2";"0";"0";"Y";"0.37";"None";"None";"-0.47";"-0.47";"0";"MOL";"-1";"4";"2";"4";"0";"76.0095";"NEUTRAL";"CH4N2S";"NC(N)=S"
"CHEMBL58562";"";"But-2-enoic acid amide";"Small molecule";"0";"85.11";"2";"2";"0.05";"43.09";"1";"1";"0";"1";"Y";"0.45";"None";"None";"0.11";"0.11";"0";"MOL";"-1";"6";"2";"2";"0";"85.0528";"NEUTRAL";"C4H7NO";"C/C=C/C(N)=O"
"CHEMBL2105054";"HYPOPHOSPHOROUS ACID";"HYPOPHOSPHOROUS ACID";"Small molecule";"0";"66.00";"";"";"-0.35";"37.30";"1";"1";"0";"0";"Y";"0.39";"2.55";"None";"-1.24";"-3.50";"0";"MOL";"0";"3";"2";"1";"0";"65.9871";"ACID";"H3O2P";"O=[PH2]O"
"CHEMBL4297433";"METHANESULFONYL FLUORIDE";"METHANESULFONYL FLUORIDE|SNX-001";"Small molecule";"1";"98.10";"";"";"-0.08";"34.14";"2";"0";"0";"0";"Y";"0.40";"None";"None";"-0.48";"-0.48";"0";"MOL";"0";"5";"2";"0";"0";"97.9838";"None";"CH3FO2S";"CS(=O)(=O)F"
"CHEMBL506976";"";"2-Chloroacetaldehyde";"Small molecule";"0";"78.50";"3";"3";"0.42";"17.07";"1";"0";"0";"1";"Y";"0.33";"None";"None";"0.16";"0.16";"0";"MOL";"-1";"4";"1";"0";"0";"77.9872";"NEUTRAL";"C2H3ClO";"O=CCCl"
"CHEMBL3185899";"";"";"Small molecule";"0";"81.12";"";"";"1.48";"23.79";"1";"0";"0";"1";"Y";"0.44";"None";"None";"1.59";"1.59";"0";"MOL";"-1";"6";"1";"0";"0";"81.0578";"None";"C5H7N";"CC/C=C\C#N"
"CHEMBL162921";"";"";"Small molecule";"0";"60.10";"";"";"-0.66";"24.06";"2";"2";"0";"1";"Y";"0.39";"None";"6.08";"-0.59";"-0.61";"0";"MOL";"-1";"4";"2";"2";"0";"60.0687";"NEUTRAL";"C2H8N2";"CNNC"
"CHEMBL1235716";"PROPIONAMIDE";"";"Small molecule";"0";"73.09";"1";"2";"-0.12";"43.09";"1";"1";"0";"1";"Y";"0.46";"None";"None";"-0.33";"-0.33";"0";"MOL";"-1";"5";"2";"2";"0";"73.0528";"NEUTRAL";"C3H7NO";"CCC(N)=O"
"CHEMBL2333073";"CARBONYL CYANIDE";"Carbonyl Cyanide";"Small molecule";"0";"80.05";"1";"1";"-0.40";"64.65";"3";"0";"0";"0";"N";"0.37";"None";"None";"0.47";"0.47";"0";"MOL";"-1";"6";"3";"0";"0";"80.0011";"None";"C3N2O";"N#CC(=O)C#N"
"CHEMBL160548";"";"3-Phosphanyl-Propylamine";"Small molecule";"0";"91.09";"1";"6";"0.21";"26.02";"1";"1";"0";"2";"Y";"0.48";"None";"10.20";"-0.95";"-3.66";"0";"MOL";"-1";"5";"1";"2";"0";"91.0551";"BASE";"C3H10NP";"NCCCP"
"CHEMBL330591";"";"";"Small molecule";"0";"84.12";"1";"1";"0.00";"24.06";"2";"2";"0";"0";"Y";"0.43";"None";"5.74";"-0.32";"-0.32";"0";"MOL";"-1";"6";"2";"2";"0";"84.0687";"NEUTRAL";"C4H8N2";"CC1NC=CN1"
"CHEMBL572964";"SULFURIC ACID";"E513|SULFURIC ACID";"Small molecule";"0";"98.08";"16";"52";"-0.65";"74.60";"2";"2";"0";"0";"N";"0.39";"-3.03";"None";"-0.84";"-5.59";"0";"MOL";"0";"5";"4";"2";"0";"97.9674";"ACID";"H2O4S";"O=S(=O)(O)O"
"CHEMBL18602";"PENTANAL";"Pentanal";"Small molecule";"0";"86.13";"17";"20";"1.38";"17.07";"1";"0";"0";"3";"Y";"0.37";"None";"None";"1.21";"1.21";"0";"MOL";"-1";"6";"1";"0";"0";"86.0732";"NEUTRAL";"C5H10O";"CCCCC=O"
"CHEMBL30446";"";"Imidazolidin-4-One";"Small molecule";"0";"86.09";"1";"1";"-1.34";"41.13";"2";"2";"0";"0";"Y";"0.38";"12.14";"5.21";"-1.36";"-1.36";"0";"MOL";"-1";"6";"3";"2";"0";"86.0480";"NEUTRAL";"C3H6N2O";"O=C1CNCN1"
"CHEMBL350303";"";"";"Small molecule";"0";"88.15";"";"";"0.12";"24.06";"2";"2";"0";"3";"Y";"0.38";"None";"6.34";"0.13";"0.09";"0";"MOL";"-1";"6";"2";"2";"0";"88.1000";"NEUTRAL";"C4H12N2";"CCNNCC"
"CHEMBL1743219";"OXIRANE";"Ethylene Oxide";"Small molecule";"0";"44.05";"2";"4";"0.02";"12.53";"1";"0";"0";"0";"Y";"0.35";"None";"None";"-0.05";"-0.05";"0";"MOL";"-1";"3";"1";"0";"0";"44.0262";"NEUTRAL";"C2H4O";"C1CO1"
"CHEMBL2103896";"SODIUM CHLORIDE NA 22";"22NA|Natritope Chloride|SODIUM CHLORIDE NA 22";"Small molecule";"0";"57.45";"";"";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"MOL";"1";"None";"None";"None";"None";"57.9586";"None";"ClNa";"[22Na+].[Cl-]"
"CHEMBL3188176";"";"";"Small molecule";"0";"99.13";"";"";"1.39";"32.59";"2";"1";"0";"0";"Y";"0.36";"11.76";"2.96";"1.05";"1.05";"0";"MOL";"-1";"7";"2";"1";"0";"99.0684";"NEUTRAL";"C5H9NO";"ON=C1CCCC1"
"CHEMBL213697";"";"Boranecarbonitrile Trimethylamine";"Small molecule";"0";"97.96";"2";"4";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"MOL";"-1";"None";"None";"None";"None";"98.1015";"None";"C4H11BN2";"BC#N.CN(C)C"
"CHEMBL48339";"BROMOMETHANE";"Bromomethane";"Small molecule";"0";"94.94";"18";"49";"1.01";"0.00";"0";"0";"0";"0";"Y";"0.39";"None";"None";"1.02";"1.02";"0";"MOL";"-1";"2";"0";"0";"0";"93.9418";"None";"CH3Br";"CBr"
"CHEMBL3183775";"";"";"Small molecule";"0";"57.10";"";"";"-0.02";"21.94";"1";"1";"0";"0";"Y";"0.39";"None";"7.95";"0.05";"-0.60";"0";"MOL";"-1";"4";"1";"1";"0";"57.0578";"NEUTRAL";"C3H7N";"CC1CN1"
"CHEMBL68253";"SULFAMATE";"Sulfamic Acid";"Small molecule";"0";"97.09";"31";"141";"-1.25";"80.39";"2";"2";"0";"0";"N";"0.37";"-1.81";"None";"-1.42";"-3.79";"0";"MOL";"-1";"5";"4";"3";"0";"96.9834";"ACID";"H3NO3S";"NS(=O)(=O)O"
"CHEMBL4298415";"";"";"Small molecule";"0";"76.93";"1";"1";"0.58";"0.00";"0";"0";"0";"0";"Y";"0.40";"-8.00";"None";"0.80";"1.02";"0";"MOL";"-1";"1";"0";"0";"0";"79.9262";"ACID";"HBr";"[76BrH]"
"CHEMBL47100";"3-PENTANOL";"3-Pentanol|Pentan-3-ol";"Small molecule";"0";"88.15";"2";"4";"1.17";"20.23";"1";"1";"0";"2";"Y";"0.54";"None";"None";"1.30";"1.30";"0";"MOL";"-1";"6";"1";"1";"0";"88.0888";"NEUTRAL";"C5H12O";"CCC(O)CC"
"CHEMBL3558855";"";"";"Small molecule";"0";"74.88";"";"";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"MOL";"-1";"None";"None";"None";"None";"75.0492";"None";"CH6BNO2";"NCB(O)O"
"CHEMBL3188826";"";"";"Small molecule";"0";"66.10";"";"";"1.50";"0.00";"0";"0";"0";"0";"Y";"0.40";"None";"None";"1.50";"1.50";"0";"MOL";"-1";"5";"0";"0";"0";"66.0470";"NEUTRAL";"C5H6";"C1=CCC=C1"
"CHEMBL1213481";"";"Cycloprop-2-Enecarboxylic Acid";"Small molecule";"0";"84.07";"19";"28";"0.26";"37.30";"1";"1";"0";"1";"Y";"0.46";"4.15";"None";"0.19";"-2.87";"0";"MOL";"-1";"6";"2";"1";"0";"84.0211";"ACID";"C4H4O2";"O=C(O)C1C=C1"
"CHEMBL555486";"";"N-Tert-Butylhydroxylamine";"Small molecule";"0";"89.14";"1";"3";"0.76";"32.26";"2";"2";"0";"0";"Y";"0.43";"None";"5.20";"0.54";"0.53";"0";"MOL";"-1";"6";"2";"2";"0";"89.0841";"NEUTRAL";"C4H11NO";"CC(C)(C)NO"
"CHEMBL3185203";"";"";"Small molecule";"0";"86.09";"";"";"0.65";"37.30";"1";"1";"0";"1";"Y";"0.48";"4.71";"None";"0.92";"-1.71";"0";"MOL";"-1";"6";"2";"1";"0";"86.0368";"ACID";"C4H6O2";"CC=CC(=O)O"
"CHEMBL2365294";"";"";"Small molecule";"0";"67.05";"";"";"-0.46";"59.61";"3";"1";"0";"0";"Y";"0.31";"None";"None";"-0.23";"-0.23";"0";"MOL";"-1";"5";"3";"1";"0";"67.0170";"NEUTRAL";"C2HN3";"N#CNC#N"
"CHEMBL1478334";"BUTANAL";"";"Small molecule";"0";"72.11";"12";"19";"0.99";"17.07";"1";"0";"0";"2";"Y";"0.44";"None";"None";"0.76";"0.76";"0";"MOL";"-1";"5";"1";"0";"0";"72.0575";"NEUTRAL";"C4H8O";"CCCC=O"
"CHEMBL1530150";"GLYCIDOL";"";"Small molecule";"0";"74.08";"6";"545";"-0.62";"32.76";"2";"1";"0";"1";"Y";"0.42";"None";"None";"-0.68";"-0.68";"0";"MOL";"-1";"5";"2";"1";"0";"74.0368";"NEUTRAL";"C3H6O2";"OCC1CO1"
"CHEMBL92167";"";"";"Small molecule";"0";"99.09";"1";"1";"-0.44";"49.33";"2";"2";"0";"0";"Y";"0.43";"8.48";"None";"-1.10";"-1.13";"0";"MOL";"-1";"7";"3";"2";"0";"99.0320";"NEUTRAL";"C4H5NO2";"O=C1C=C(O)CN1"
"CHEMBL453716";"DIOXANE";"1,4-Dioxane";"Small molecule";"0";"88.11";"2";"3";"0.03";"18.46";"2";"0";"0";"0";"Y";"0.42";"None";"None";"-0.09";"-0.09";"0";"MOL";"-1";"6";"2";"0";"0";"88.0524";"NEUTRAL";"C4H8O2";"C1COCCO1"
"CHEMBL1909057";"COPPER(II) OXIDE";"Copper(II) Oxide";"Small molecule";"0";"79.55";"105";"264";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"NONE";"-1";"None";"None";"None";"None";"78.9245";"None";"CuO";""
"CHEMBL1580503";"";"";"Small molecule";"0";"86.13";"3";"3";"1.19";"9.23";"1";"0";"0";"0";"Y";"0.43";"None";"None";"0.95";"0.95";"0";"MOL";"-1";"6";"1";"0";"0";"86.0732";"NEUTRAL";"C5H10O";"CC1CCCO1"
"CHEMBL477368";"";"";"Small molecule";"0";"84.08";"1";"1";"-0.49";"54.46";"3";"1";"0";"0";"Y";"0.46";"5.19";"None";"-0.65";"-2.16";"1";"MOL";"-1";"6";"4";"1";"0";"84.0436";"ACID";"C2H4N4";"Cc1nnn[nH]1"
"CHEMBL2207072";"SODIUM ISOTHIOCYANATE";"Sodium Isothiocyanate";"Small molecule";"0";"81.08";"4";"21";"0.67";"23.85";"2";"1";"0";"0";"Y";"0.32";"None";"2.64";"0.85";"0.85";"0";"MOL";"-1";"3";"1";"1";"0";"58.9830";"NEUTRAL";"CNNaS";"[N-]=C=S.[Na+]"
"CHEMBL125278";"CARBAMIC ACID";"Carbamic Acid";"Small molecule";"0";"61.04";"1";"1";"-0.38";"63.32";"1";"2";"0";"0";"N";"0.40";"3.92";"None";"-0.56";"-3.76";"0";"MOL";"-1";"4";"3";"3";"0";"61.0164";"ACID";"CH3NO2";"NC(=O)O"
